city,latitude,longitude,cluster
Wuchuan,21.441,110.779,605
Dnipro,48.4675,35.04,776
Narayanganj,23.62,90.5,787
Gqeberha,-33.9581,25.6,625
Malaga,36.7194,-4.42,256
Marrakech,31.63,-8.0089,580
Cebu City,10.32,123.75,478
Louisville,38.1663,-85.6485,633
Asmara,15.3228,38.925,779
Coimbatore,11.0167,76.9556,800
Maceio,-9.6658,-35.735,829
Nada,19.5209,109.5808,112
Taishan,22.2486,112.785,149
Teresina,-5.0949,-42.8042,62
Solapur,17.68,75.92,226
Freetown,8.4844,-13.2344,279
Santo Domingo Este,18.4855,-69.8734,384
Krasnodar,45.0333,38.9667,850
Vientiane,17.98,102.63,426
Tangier,35.7767,-5.8039,927
Anqiu,36.478,119.219,386
Kermanshah,34.3325,47.0933,593
Feicheng,36.1861,116.7719,975
Kibanseke Premiere,-4.4419,15.395,565
Seberang Jaya,5.4083,100.3695,475
Buffalo,42.9018,-78.8487,995
Hubli,15.3502,75.1376,581
El Alto,-16.5047,-68.1633,643
Cankaya,39.9244,32.8856,974
Hwasu-dong,37.1997,126.8314,66
Setagaya,35.6466,139.6532,4
Kecioren,40.0,32.8667,974
Jerusalem,31.7789,35.2256,485
Khartoum North,15.6333,32.6333,940
Meishan,34.1736,112.839,597
Mushin,6.5333,3.35,177
Trujillo,-8.112,-79.0288,466
Kitakyushu,33.8833,130.8833,343
Aguascalientes,21.876,-102.296,316
New Orleans,30.0687,-89.9288,219
Fort Worth,32.7817,-97.3474,354
Taihe,30.8706,105.3784,234
Riga,56.9489,24.1064,512
Xin'an,34.286,118.355,975
Taihecun,45.771,131.003,509
Kashgar,39.4681,75.9938,813
Songnam,37.4333,127.15,66
Trichinopoly,10.7903,78.7047,883
Cartagena,10.4,-75.5,717
Qingzhou,36.6853,118.4796,386
Naples,40.8333,14.25,2
Santiago del Estero,-27.7833,-64.2667,405
Naucalpan de Juarez,19.4753,-99.2378,401
Daye,30.0961,114.9804,462
Hengzhou,22.6799,109.2614,605
Padang,-0.95,100.3531,953
Bridgeport,41.1918,-73.1954,658
Owerri,5.485,7.035,727
Zhuanghe,39.681,122.967,353
Bobo-Dioulasso,11.1833,-4.2833,471
Ad Dammam,26.4333,50.1,669
Quzhou,28.9702,118.8593,253
Donetsk,48.0028,37.8053,860
Ashmun,30.2941,31.0342,127
Bunia,1.5667,30.25,442
Jiaozhou,36.2647,120.0334,386
Campo Grande,-20.4839,-54.615,803
Wuchang,44.924,127.158,338
Sao Goncalo,-22.8269,-43.0539,992
Bucaramanga,7.1333,-73.0,500
Merida,20.97,-89.62,249
Yangchun,22.1704,111.7916,605
Osmangazi,40.1983,29.06,722
Esenyurt,41.0342,28.68,722
Moradabad,28.8319,78.7764,899
Bangui,4.3733,18.5628,113
Abeokuta,7.1608,3.3483,177
Cancun,21.1606,-86.8475,249
Antipolo,14.5842,121.1763,170
Dengtalu,36.1386,114.1066,597
Taguig City,14.52,121.05,170
Tabuk,28.3972,36.5789,936
Zhoushan,29.9856,122.2074,602
Tucson,32.1541,-110.8787,121
As Sulaymaniyah,35.5572,45.4356,904
Chihuahua,28.6369,-106.0769,221
Klang,3.0333,101.45,107
Tiruppur,11.1085,77.3411,800
Gurgaon,28.456,77.029,981
Ar Ramadi,33.4258,43.2992,904
Hai'an,32.535,120.563,602
Laiyang,36.9758,120.7136,386
Barinas,8.6333,-70.2,734
Jalandhar,31.2569,75.4432,38
Marseille,43.2964,5.37,553
Kaifeng Chengguanzhen,34.8519,114.3481,597
Eskisehir,39.7767,30.5206,722
Gaomi,36.3833,119.75,386
Lhasa,29.6534,91.1719,346
Ipoh,4.5972,101.075,107
El Paso,31.8476,-106.43,289
Saltillo,25.4231,-100.9919,589
Dushanbe,38.5367,68.78,222
Ikeja,6.6,3.35,177
El Dorado,24.808,-107.397,790
Cochabamba,-17.3883,-66.1597,643
Portsmouth,50.8058,-1.0872,218
Tyumen,57.15,65.5333,993
Southampton,50.9025,-1.4042,684
Hermosillo,29.0989,-110.9542,858
Wuxi,26.58,111.841,190
Leping,28.978,117.152,253
Cheongju,36.6333,127.4833,66
Shache,38.4261,77.25,813
Sale,34.0333,-6.8,39
Hailun,47.4667,126.9667,960
Macheng,31.173,115.008,462
Akure,7.25,5.195,852
Ilorin,8.5,4.55,852
Erbil,36.1912,44.0092,288
Kathmandu,27.71,85.32,827
Saratov,51.5333,46.0167,409
Iguacu,-22.74,-43.47,992
Zijinglu,34.7667,112.9667,597
Turin,45.0792,7.6761,616
Yuci,37.6823,112.7281,816
Dehui,44.535,125.703,338
Pietermaritzburg,-29.6167,30.3833,695
Durban,-29.8833,31.05,695
Bhubaneshwar,20.2644,85.8281,495
Denpasar,-8.65,115.2167,91
Tongchuan,34.897,108.945,324
Joao Pessoa,-7.12,-34.88,161
Samarinda,-0.5,117.1378,611
Chengxiang,31.564,121.174,602
Rongjiawan,29.1409,113.1087,190
Weichanglu,37.1792,119.9333,386
Sakai,34.5733,135.4831,765
Renqiu,38.686,116.084,802
Omaha,41.2627,-96.0529,716
Xindi,29.827,113.476,462
Wu'an,36.697,114.204,415
Qingping,34.539,113.391,597
Gaoyou,32.7847,119.4432,602
Sao Bernardo do Campo,-23.7,-46.55,638
Yiyang,26.4221,112.3999,190
Hejian,38.4466,116.0995,802
Puxi,35.2125,114.735,597
Bhayandar,19.29,72.85,591
Androtsy,-24.1,46.3,822
Culiacan,24.8069,-107.3939,790
Cucuta,7.8942,-72.5039,500
Danyang,32.0,119.586,602
Dongyang,29.2667,120.2167,792
Krakow,50.0614,19.9372,506
Pasig City,14.5605,121.0765,170
Thessaloniki,40.6403,22.9347,832
Queretaro,20.5875,-100.3928,958
Palermo,2.8917,-75.4375,980
Xigaze,29.25,88.8833,346
Qamdo,31.143,97.17,837
McAllen,26.2252,-98.2467,323
Libreville,0.3903,9.4542,458
Seyhan,36.9831,35.3328,145
San Pedro Sula,15.5,-88.0333,609
Niigata,37.9161,139.0364,590
Hempstead,40.6629,-73.6089,658
Leeds,53.7975,-1.5436,620
Hamamatsu,34.7108,137.7275,835
Pointe-Noire,-4.7975,11.8503,565
Xiangxiang,27.7186,112.5502,190
Birmingham,33.5279,-86.7971,25
Chaohucun,31.6244,117.8902,253
Bucheon,37.5,126.7833,66
Lubango,-14.9167,13.5,179
Homs,34.7308,36.7094,780
Bilbao,43.2569,-2.9236,562
Zouping,36.863,117.743,975
Frankfurt,50.1106,8.6822,532
San Luis Potosi,22.1511,-100.9761,316
Dali,25.6065,100.2676,438
Fuyang,30.0553,119.95,602
Khujand,40.2833,69.6333,268
Korla,41.7259,86.1746,703
Albuquerque,35.1054,-106.6465,705
Hamhung,39.9167,127.5333,867
Erzurum,39.9086,41.2769,733
Zagreb,45.8131,15.9775,153
Al `Ayn,24.2075,55.7447,642
Songzi,30.174,111.757,844
Patiala,30.34,76.38,488
Laixi,36.8667,120.5333,386
Zhongba,31.771,104.755,234
Bahawalpur,29.3956,71.6836,668
Qingnian,36.8494,115.7061,415
Kaduna,10.5167,7.4333,446
Winnipeg,49.8844,-97.1464,298
Trabzon,41.005,39.7225,733
Guangshui,31.617,113.826,462
Baardheere,2.3333,42.2833,964
Shishgarh,28.72,79.32,899
Nerima,35.7356,139.6517,4
Sizhan,38.9846,106.3828,435
Ciudad Guayana,8.3667,-62.65,94
Natal,-5.7833,-35.2,161
Lichuan,30.291,108.9364,844
Licheng,31.4306,119.4788,602
Santo Andre,-23.6572,-46.5333,638
Ota-ku,35.5614,139.7161,4
Gaalkacyo,6.7697,47.4308,412
Thiruvananthapuram,8.5241,76.9366,291
Osasco,-23.5328,-46.7919,638
Nampula,-15.1167,39.2667,781
Pretoria,-25.7461,28.1881,742
Kyaukse,21.6131,96.1303,390
Chengguan,35.4623,113.8054,597
Nehe,48.4833,124.8833,960
Cabinda,-5.56,12.19,565
Kumamoto,32.8031,130.7078,343
Kerman,30.2911,57.0678,348
Zunhua,40.189,117.966,46
Orumiyeh,37.5439,45.0647,377
Wugang,26.7266,110.6319,955
Bagcilar,41.0344,28.8564,722
Quebec City,46.8139,-71.2081,592
Shuangqiao,35.067,112.602,597
Umraniye,41.0311,29.1081,722
Yanggok,37.6333,127.2167,66
Tshikapa,-6.4167,20.8,464
Tulsa,36.1283,-95.9042,110
Osogbo,7.7667,4.5667,852
Comodoro Rivadavia,-45.8647,-67.4808,32
Nottingham,52.9561,-1.1512,620
Hamilton,43.2567,-79.8692,995
Langzhong,31.558,106.005,234
Cagayan de Oro,8.48,124.65,96
Qian'an,39.999,118.701,771
Fresno,36.783,-119.7939,498
An Najaf,32.0,44.33,548
Cencheng,22.9167,111.0,605
Sorocaba,-23.5017,-47.4581,638
Guli,28.9,120.0333,792
Sagamihara,35.5667,139.3667,4
Pishbar,33.3886,59.9789,561
Okayama,34.65,133.9167,712
Anlu,31.2667,113.6667,462
Concepcion,-36.8282,-73.0514,130
Mississauga,43.6,-79.65,95
Changsha,22.3773,112.6982,149
Songyang,34.4553,113.0253,597
Lviv,49.8425,24.0322,817
Shihezi,44.3054,86.0804,703
Vilnius,54.6872,25.28,171
Marka,1.7133,44.7656,964
Enugu,6.4528,7.5111,727
Valenzuela,14.7,120.98,170
Yatou,37.1653,122.4867,386
Uberlandia,-18.9231,-48.2886,881
Xichang,27.8944,102.2644,225
Zaporizhzhia,47.85,35.1175,776
Bhiwandi,19.2967,73.0631,591
George Town,5.4144,100.3292,475
Bristol,51.4536,-2.5975,684
Charleston,32.8168,-79.9687,773
Saharanpur,29.964,77.546,100
Dashiqiao,40.6167,122.5167,353
Yenimahalle,39.9719,32.8119,974
Warangal,17.9689,79.5941,571
Nampo,38.7333,125.4,867
Dasmarinas,14.33,120.94,170
Jaboatao,-8.1803,-35.0014,748
Chisinau,47.0228,28.8353,206
Shiliguri,26.71,88.43,921
Boosaaso,11.2886,49.1819,556
Port Moresby,-9.4789,147.1494,671
Latakia,35.5167,35.7833,528
Rochester,43.168,-77.6162,461
Ribeirao Preto,-21.1783,-47.8067,543
Edogawa,35.7,139.8833,4
Sao Jose dos Campos,-23.1789,-45.8869,142
General Santos,6.12,125.17,499
Hamah,35.1333,36.75,528
Qianxi,27.0087,106.0323,58
Bauchi,10.3158,9.8442,673
Pendik,40.8747,29.235,722
Salem,11.65,78.15,148
Shishi,24.7167,118.7,902
Sinnuris,29.4072,30.8667,685
Cocody,5.35,-3.9667,156
Miluo Chengguanzhen,28.761,113.16,190
Lokoja,7.8019,6.7442,446
Guadalupe,25.6775,-100.2597,589
Gaizhou,40.4,122.35,353
Borvayeh-ye Al Bu `Aziz,31.6283,48.6147,109
City of Paranaque,14.5008,120.9915,170
Leling,37.73,117.232,802
Mamak,39.9422,32.9231,974
Jianshe,34.2137,113.7629,597
Tolyatti,53.5089,49.4222,744
Shizuoka,34.9756,138.3828,835
Jingcheng,32.009,120.263,602
Agege,6.6219,3.3258,177
Mar del Plata,-38.0,-57.55,788
Zaragoza,41.65,-0.8833,562
Adachi,35.7833,139.8,4
Xinmin,41.997,122.823,353
Rasht,37.2744,49.5889,880
Shanhu,29.6,120.8167,792
Zhongshu,27.7919,106.4013,58
Cotonou,6.3667,2.4333,177
Tasikmalaya,-7.3161,108.1975,692
Kochi,9.9312,76.2673,579
Soledad,10.9167,-74.75,717
Dhulia,20.8997,74.7697,515
Acapulco de Juarez,16.8636,-99.8825,971
Gorakhpur,26.7637,83.4039,827
Bahar,34.9028,48.4425,593
Kumul,42.8193,93.5151,537
Wroclaw,51.11,17.0325,339
Murcia,37.9861,-1.1303,755
Pinghu,30.7005,121.0104,602
Guankou,30.988,103.647,234
Lodz,51.7769,19.4547,506
Guntur,16.3008,80.4428,1
Bhangar,22.58,88.42,233
Dayton,39.7805,-84.2003,146
Ch'ongjin,41.7833,129.7667,821
Qionghu,28.945,112.598,190
Zhaodong,46.051,125.962,960
Puyang Chengguanzhen,35.7004,114.98,597
Bulawayo,-20.17,28.58,606
Huambo,-12.7767,15.7347,691
Aracaju,-10.9167,-37.05,829
Bacoor,14.4624,120.9645,170
Wenchang,31.054,116.9507,253
Rotterdam,51.92,4.48,954
Tlaquepaque,20.6167,-103.3167,6
Villavicencio,4.15,-73.6333,352
Shulan,44.4059,126.9655,338
Makhachkala,42.9667,47.4833,63
Banjarmasin,-3.32,114.5925,715
Narela,28.8527,77.0929,981
Catia La Mar,10.6,-67.0333,160
Al Hufuf,25.3833,49.5833,669
Jalingo,8.9,11.3667,673
Sargodha,32.0836,72.6711,988
Karaikandi,24.8309,92.6143,20
Bouake,7.6833,-5.0167,156
Lingbao Chengguanzhen,34.5176,110.8942,324
Brampton,43.6833,-79.7667,95
Abomey-Calavi,6.4486,2.3556,177
Durango,24.025,-104.6675,944
Cape Coral,26.6443,-81.9957,230
Tondo,14.617,120.967,170
Dayrut,27.5667,30.8167,996
Tlalnepantla,19.5367,-99.1947,401
Ansan,37.3167,126.8333,66
Xiping,25.6005,103.8166,517
Sanhe,40.0167,117.0833,802
San Jose del Monte,14.8139,121.0453,170
Ch'onan,36.81,127.1475,66
Cuiaba,-15.5958,-56.0969,239
Jieshou,33.257,115.3746,132
Erer Sata,9.5667,41.3833,901
Selcuklu,37.8814,32.4922,539
Suohe,34.7833,113.35,597
Guixi,28.2925,117.2454,782
Izhevsk,56.8333,53.1833,868
Honcho,35.6946,139.9826,4
Wuxue,29.844,115.561,462
Jaboatao dos Guararapes,-8.1122,-35.0156,748
Yildirim,40.11,29.0821,722
Bhavnagar,21.76,72.15,67
Jinghong,22.009,100.797,851
Tengyue,25.0167,98.4833,999
Mission Viejo,33.6096,-117.6551,30
Ruiming,25.886,116.027,782
Qufu,35.5819,116.9862,975
Sha Tin,22.3802,114.1898,149
Petaling Jaya,3.0972,101.6444,107
Colorado Springs,38.8674,-104.7605,166
Noida,28.57,77.32,981
Xinshi,31.1333,113.1167,462
Baton Rouge,30.442,-91.1311,219
Manama,26.225,50.5775,669
Las Palmas,28.1258,-15.4353,129
Chak Forty-one,31.0167,73.85,988
Jin'e,29.3394,105.2875,234
Benghazi,32.1167,20.0667,318
Chuxiong,25.033,101.5459,438
Barnaul,53.3486,83.7764,982
Palermo,38.1111,13.3517,798
Makati City,14.5567,121.0214,170
Dusseldorf,51.2333,6.7833,622
Allentown,40.5961,-75.4756,831
Xinxing,39.8667,124.15,867
Tukh,30.3539,31.2007,127
Glasgow,55.8611,-4.25,709
Namangan,41.0011,71.6683,437
Bazal'tove,50.6765,26.16,410
Al Qatif,26.556,49.996,669
Bhilai,21.21,81.38,632
Ulyanovsk,54.3167,48.3667,84
Mangalore,12.8681,74.8425,876
Kaihua,23.387,104.233,710
Irkutsk,52.2833,104.2833,103
Meilan,19.999,110.403,112
Bazhou,39.1333,116.3833,802
Ogden,41.2279,-111.9682,69
Turpan,42.9512,89.1895,172
Jos,9.9167,8.8903,446
Al Mansurah,31.05,31.3833,127
Contagem,-19.9319,-44.0539,375
Jambi,-1.59,103.61,504
Halwan,29.8453,31.3333,685
Provo,40.2457,-111.6457,69
Tan An,10.905,106.6994,753
Port-Bouet,5.2667,-3.9,156
Pontianak,-0.0206,109.3414,26
Meihekou,42.5407,125.7107,338
Jurong,31.946,119.164,602
Bihta,25.5619,84.87,35
Yuhuan,28.1277,121.2288,792
Joinvile,-26.3204,-48.8437,863
Feira de Santana,-12.25,-38.95,363
Khabarovsk,48.4833,135.0833,192
Leipzig,51.34,12.375,164
Xinji,37.943,115.218,415
Knoxville,35.9692,-83.9496,420
Ta`izz,13.5789,44.0219,476
Etimesgut,39.9458,32.6694,974
Changping,40.2248,116.1944,802
Tallinn,59.4372,24.7453,950
Chimalhuacan,19.4167,-98.9,401
Kandahar,31.62,65.7158,726
Serang,-6.12,106.1503,692
Zhangshu,28.0546,115.5462,782
Grand Rapids,42.9619,-85.6562,683
Yukarikaraman,36.9167,30.6833,539
Gothenburg,57.7075,11.9675,567
Kuantan,3.8167,103.3333,107
Gold Coast,-28.0167,153.4,147
Kawaguchi,35.8077,139.7241,4
Las Pinas City,14.45,120.98,170
Cuttack,20.5236,85.7881,495
San Miguel de Tucuman,-26.8167,-65.2167,405
Ar Rayyan,25.25,51.4,669
Salimpur,26.3,83.9167,35
Malanje,-9.5333,16.35,327
Columbia,34.0378,-80.9036,775
Kryvyi Rih,47.91,33.39,614
Djibouti,11.5883,43.145,901
Zhuozhou,39.485,115.974,802
Tianchang,32.6811,119.0137,602
Tunis,36.8064,10.1817,139
Yaroslavl,57.6167,39.85,154
Bacolod,10.6765,122.9509,478
Garoua,9.3,13.4,673
Bafoussam,5.4667,10.4167,11
Haifa,32.8192,34.9992,34
Raurkela,22.2492,84.8828,334
Tumkur,13.34,77.1,329
Balikpapan,-1.2768,116.8277,611
Somolu,6.5408,3.3872,177
Vladivostok,43.1333,131.9,509
Al Hillah,23.4895,46.7564,309
Melikgazi,38.7167,35.5,145
Kagoshima,31.6,130.55,799
Sihui,23.3265,112.7338,149
Dortmund,51.5139,7.4653,622
Irapuato,20.6667,-101.35,952
Al Mahallah al Kubra,30.9686,31.1636,127
Sialkot City,32.4925,74.5311,38
Luocheng,30.99,104.25,234
Albany,42.6664,-73.7987,497
Pereira,4.8143,-75.6946,623
Gaza,31.5069,34.456,485
Uvira,-3.4,29.15,188
Reynosa,26.0922,-98.2778,323
Zahedan,29.5025,60.8558,976
Cimahi,-6.8712,107.5548,692
Mbale,1.0806,34.175,947
Wenlan,23.3961,103.3649,710
Shangzhi,45.2116,127.962,338
Essen,51.4508,7.0131,622
Itabashi,35.7667,139.6833,4
Shah Alam,3.0722,101.5167,107
Botou,38.0833,116.5833,802
Suginami-ku,35.6994,139.6364,4
Tenkasi,8.9564,77.3152,291
Kingston,17.9714,-76.7931,830
Al Mafraq,32.3399,36.2052,34
At Ta'if,21.2751,40.4062,801
Port Sudan,19.6167,37.2167,801
Tuxtla,16.7528,-93.1167,654
Dehra Dun,30.345,78.029,100
Xiulin,29.7209,112.4254,844
Fu'an,27.1,119.6333,792
Mymensingh,24.7539,90.4031,577
Hachioji,35.6664,139.316,4
Iloilo,10.72,122.57,688
Puente Alto,-33.6167,-70.5667,281
Tomsk,56.5,84.9667,594
Rabat,34.0209,-6.8416,39
Sincan,39.9594,32.5767,974
Bakersfield,35.3529,-119.0359,498
Kottayam,9.5916,76.5222,579
Luofeng,37.359,120.396,386
Shibin al Qanatir,30.3133,31.3214,127
Nakuru,-0.3,36.0667,321
Lingyuan,41.25,119.4,771
Tonala,20.6167,-103.2333,6
Bremen,53.0758,8.8072,199
Abu Hummus,31.1006,30.3128,127
Irbid,32.55,35.85,34
Macau,22.2006,113.5461,149
Surrey,49.19,-122.8489,14
Ciudad Bolivar,8.1219,-63.55,94
Durgapur,23.55,87.32,737
Shenzhou,38.002,115.56,415
New Haven,41.3113,-72.9246,658
Orenburg,51.7833,55.1,834
Kuiju,36.8667,119.4,386
Zhenzhou,32.2723,119.1848,602
Asansol,23.68,86.99,737
Bokaro Steel City,23.67,86.15,334
Dresden,51.05,13.74,419
Bello,6.3333,-75.5667,10
Kolhapur,16.6917,74.2333,972
Wencheng,19.617,110.7551,112
Lanxi,29.208,119.458,792
Dangyang,30.821,111.789,844
Nava Raipur,21.161,81.787,632
Kemerovo,55.3667,86.0667,594
Genoa,44.4111,8.9328,336
Herat,34.3419,62.2031,752
Londrina,-23.31,-51.1628,647
Cuautitlan Izcalli,19.65,-99.25,401
Uyo,5.0333,7.9275,727
Hamadan,34.8064,48.5161,593
Luanzhou,39.741,118.704,771
Chiclayo,-6.763,-79.8366,466
Surakarta,-7.5667,110.8167,167
Novokuznetsk,53.7667,87.1333,52
Ajmer,26.4499,74.6399,479
Kimhae,35.2342,128.8811,978
Nanded,19.15,77.3,819
Wuhai,39.655,106.794,435
Palma,39.5667,2.65,892
Rustenburg,-25.6667,27.2428,742
Amravati,20.9258,77.7647,168
Des Moines,41.5725,-93.6105,811
Lisbon,38.7253,-9.15,350
Yanji,42.9,129.5,821
Huanghua,38.372,117.33,802
Al Hudaydah,14.8022,42.9511,476
Anyang,37.3833,126.9333,66
The Hague,52.08,4.31,954
Andijon,40.7833,72.3333,437
Manchester,53.479,-2.2452,92
Nellore,14.45,79.99,228
Poznan,52.4083,16.9336,653
Samarkand,39.6547,66.9758,74
Xingcheng,40.6167,120.7333,771
Wancheng,18.8,110.4,112
Kaiyuan,42.546,124.038,353
Hannover,52.3667,9.7167,27
Sungai Petani,5.65,100.5,475
Valledupar,10.4833,-73.25,191
Fengcheng,40.45,124.0667,353
Muntinlupa City,14.38,121.05,170
Ghulja,43.9,81.35,913
Ixtapaluca,19.3186,-98.8822,401
Fuding,27.2,120.2,792
Heroica Matamoros,25.8797,-97.5042,323
Akron,41.0798,-81.5219,295
Mbeya,-8.9,33.45,201
An Nasiriyah,31.0439,46.2575,548
Xiangyang,34.2995,108.4905,324
Ibague,4.4333,-75.2333,623
Al Hillah,32.4775,44.4314,548
Juiz de Fora,-21.7619,-43.3494,992
City of Calamba,14.22,121.17,170
El Geneina,13.45,22.45,400
Santa Cruz,28.4667,-16.25,129
Ryazan,54.63,39.7425,213
Chang'an,29.4768,113.4504,462
Florianopolis,-27.6122,-48.4853,863
Nilufer,40.2833,28.95,722
Antwerp,51.2178,4.4003,634
Kassala,15.45,36.4,779
Aksu,41.185,80.2904,282
Salta,-24.7833,-65.4167,662
Dispur,26.1397,91.7925,20
Palm Bay,27.9631,-80.6593,836
Naberezhnyye Chelny,55.6833,52.3167,868
Gulbarga,17.329,76.825,226
Nansana,0.3639,32.5286,23
Mingguang,32.7833,117.9667,132
Concord,37.9722,-122.0016,134
Beira,-19.8333,34.85,724
Yazd,31.8822,54.3397,698
Ardabil,38.2425,48.29,880
Touba,14.8667,-15.8833,133
Bikaner,28.0181,73.3169,479
Gaobeidian,39.327,115.874,802
Ndola,-12.9689,28.6325,489
Himeji,34.8167,134.6833,169
Ailan Mubage,43.908,81.2777,913
Bandar `Abbas,27.1961,56.2878,642
Skopje,41.9961,21.4317,183
Santa Teresa del Tuy,10.2333,-66.6639,160
Port Said,31.2625,32.3061,127
Astrakhan,46.35,48.035,941
Koto-ku,35.6667,139.8167,4
Ciudad Apodaca,25.7817,-100.1886,589
Monteria,8.75,-75.8833,369
Nuremberg,49.4539,11.0775,914
Kitchener,43.4186,-80.4728,144
Yucheng,36.934,116.638,415
Nagercoil,8.175,77.4306,291
Agartala,23.8314,91.2869,787
Soacha,4.5872,-74.2214,352
Buca,38.35,27.1667,922
Lyon,45.76,4.84,807
Maipu,-33.5167,-70.7667,281
Arak,34.0914,49.6933,593
Serra,-20.1289,-40.3078,189
Tultitlan de Mariano Escobedo,19.645,-99.1694,401
Meknes,33.895,-5.5547,39
Bac Ninh,21.1833,106.05,243
Anda,46.424,125.352,960
Longzhou,30.32,112.23,844
Al Fayyum,29.3084,30.8441,685
Utsunomiya,36.5551,139.8826,4
Sheffield,53.3808,-1.4703,620
Mixco,14.6331,-90.6064,762
Suez,29.9667,32.55,685
Heshan,22.7667,112.95,149
Penza,53.2,45.0,409
Loni,28.75,77.28,981
Jiaji,19.2431,110.4642,112
Santa Marta,11.2419,-74.2053,717
Ujjain,23.17,75.79,886
Beining,41.6,121.8,353
Abu Tisht,26.1183,32.0953,246
Maturin,9.75,-63.183,483
Liverpool,53.4094,-2.9785,92
Macapa,0.033,-51.05,749
Benguela,-12.55,13.4167,691
Yicheng,31.721,112.257,844
Al Fashn,28.8227,30.8992,685
Al `Amarah,31.8333,47.15,109
Carrefour,18.5344,-72.4094,88
Campos,-21.7539,-41.3239,992
Cadaado,6.1403,46.6256,412
Encheng,22.1833,112.3,149
Bhilwara,25.35,74.63,211
Biba,28.9218,30.9844,685
Wichita,37.6895,-97.3443,110
Leicester,52.6344,-1.1319,402
Newcastle,-27.7464,29.9328,207
Hai Duong,20.9397,106.3306,243
Aden,12.8,45.0333,476
Jhansi,25.4486,78.5696,108
Matsuyama,33.8333,132.7667,99
Ulhasnagar,19.22,73.15,591
Nagqu,31.476,92.051,385
Kitwe,-12.8167,28.2,489
Vellore,12.9165,79.1325,524
Toulouse,43.6045,1.444,194
Pohang,36.0322,129.365,978
Mesa,33.4015,-111.7178,871
Lipetsk,52.6167,39.6,745
Duisburg,51.4347,6.7625,622
Jammu,32.73,74.87,38
Ile-Ife,7.4667,4.5667,852
Kirov,58.6,49.6833,987
Mazatlan,23.2167,-106.4167,790
Meicheng,30.631,116.581,253
El Fasher,13.6306,25.35,212
Farah,32.3436,62.1194,976
Belas,-8.9983,13.265,523
Talatona,-8.9167,13.1833,523
Nenjiang,49.11,125.13,960
Sukkur,27.7061,68.8483,178
Hsinchu,24.8167,120.9833,7
Harrisburg,40.2752,-76.8843,0
Kaliningrad,54.7003,20.4531,769
Hongjiang,27.191,109.819,955
Qaraghandy,49.8028,73.1056,527
Lapu-Lapu City,10.3127,123.9488,478
Matsudo,35.7876,139.9032,4
Johor Bahru,1.4556,103.7611,797
Purnea,25.778,87.476,921
Imus,14.4297,120.9367,170
Niteroi,-22.8833,-43.1036,992
Beipiao,41.801,120.771,771
Dengtacun,41.4333,123.3333,353
Zhijiang,30.426,111.761,844
Suoluntun,45.2279,124.8432,338
Staten Island,40.5834,-74.1496,328
Chengjiao,35.3984,114.0649,597
Lembok,-8.565,116.351,91
Likasi,-10.9833,26.7333,489
Oujda-Angad,34.6867,-1.9114,845
Duyun,26.2594,107.5186,58
Toledo,41.6638,-83.5827,392
Pindi Bhattian,31.8958,73.2761,988
Nyala,12.05,24.8833,212
Bissau,11.85,-15.5667,808
Ichikawa,35.7219,139.9311,4
Kota Bharu,6.1333,102.25,475
Yuanping,38.731,112.711,283
Higashi-osaka,34.6794,135.6008,765
Larkana,27.5583,68.2111,178
`Ajman,25.4136,55.4456,642
Vinh,18.6667,105.6667,426
Ciudad Lopez Mateos,19.55,-99.2833,401
Cheboksary,56.15,47.2333,84
Yueqing,28.12,120.96,792
Belgaum,15.85,74.5,972
Caerdydd,51.4833,-3.1833,379
Edinburgh,55.9533,-3.1892,709
Brookhaven,40.832,-72.9517,658
Nishinomiya-hama,34.7376,135.3416,765
Karamay,45.5799,84.8892,703
Worcester,42.2705,-71.8079,131
Kawachicho,34.6794,135.6008,765
Shahe,36.8549,114.5033,415
Gdansk,54.3475,18.6453,64
Sevastopol,44.605,33.5225,367
Garoowe,8.4,48.4667,556
Gaoping,35.798,112.924,597
Villa Nueva,14.5269,-90.5875,762
Dunhua,43.3667,128.2333,821
Lianran,24.919,102.478,438
Akhmim,26.5667,31.75,246
Sanliurfa,37.1583,38.7917,815
Malegaon,20.55,74.55,67
Sao Jose do Rio Preto,-20.8081,-49.3811,543
Valletta,35.8983,14.5125,209
Kolwezi,-10.7167,25.4667,489
Jamnagar,22.47,70.07,378
Sylhet,24.9,91.8667,20
Ananindeua,-1.3658,-48.3719,307
East London,-33.0175,27.9047,24
Berbera,10.4356,45.0164,150
